,danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,predict
4486,0,0,6,93,0,0,0,0,0,152.71581369999998,hong,hong
4487,1,14,42,42,0,1,0,0,0,140.9048937,hong,hong
4488,0,1,41,54,1,3,0,0,0,156.6169861,hong,hong
4489,0,5,47,48,0,0,0,0,0,149.8138614,hong,hong
4490,0,1,44,53,2,0,0,0,0,143.04380469999998,hong,hong
4491,0,1,22,76,0,1,0,0,0,158.8916628,hong,hong
4492,0,0,24,73,0,3,0,0,0,149.9358112,hong,hong
4493,0,0,23,76,0,0,0,0,0,166.5068889,hong,hong
4494,4,22,23,45,0,7,0,0,0,138.4574554,hong,hong
4495,0,5,32,55,1,0,7,0,0,152.67480849999998,hong,hong
4496,5,18,37,37,1,2,0,0,0,144.3083544,hong,hong
4497,0,8,19,72,1,0,0,0,0,153.2516229,hong,hong
4498,0,3,9,87,1,2,0,0,0,133.0475581,hong,hong
4499,0,9,52,39,0,1,0,0,0,148.39504519999997,hong,hong
4500,0,1,33,65,1,0,0,0,0,146.9048708,hong,hong
4501,3,28,45,23,0,0,0,0,0,143.614957,hong,hong
4502,5,19,55,16,0,5,0,0,0,144.456633,hong,danhong
4503,0,1,48,48,0,3,0,0,0,173.9691671,hong,hong
4504,0,0,7,69,10,0,14,0,0,120.874412,hong,hong
4505,0,15,40,39,2,0,3,0,0,143.1607865,hong,hong
4506,0,1,45,16,0,1,38,0,0,129.9133635,hong,danhong
4507,0,6,33,58,1,0,0,0,0,141.9260531,hong,hong
4508,0,0,16,76,8,0,0,0,0,144.0958621,hong,hong
4509,1,17,37,45,0,0,0,0,0,159.0321313,hong,hong
4510,0,10,59,29,0,2,0,0,0,145.9153463,hong,hong
4511,4,16,19,52,0,1,8,0,0,146.7355796,hong,hong
4512,1,15,31,47,4,2,0,0,0,147.7036187,hong,hong
4513,0,10,24,65,1,1,0,0,0,151.496231,hong,hong
4514,0,1,18,71,9,1,0,0,0,145.8927664,hong,hong
4515,0,0,6,76,1,0,14,3,0,132.43847150000002,hong,hong
4516,0,7,34,54,4,0,0,0,0,146.9276366,hong,hong
4517,0,5,36,57,1,0,0,0,0,155.9417263,hong,hong
4518,0,0,23,74,0,2,0,0,0,144.56357169999998,hong,hong
4519,0,5,35,59,0,1,0,0,0,156.38400009999998,hong,hong
4520,0,10,37,50,1,3,0,0,0,136.1950015,hong,hong
4521,0,1,19,69,1,5,4,0,0,146.5301682,hong,hong
4522,0,4,66,28,0,3,0,0,0,161.49247830000002,hong,hong
4523,0,0,17,83,0,0,0,0,0,147.2737136,hong,hong
4524,0,2,18,79,0,0,0,0,0,148.61257880000002,hong,hong
4525,0,0,4,80,10,2,3,0,0,131.1265901,hong,hong
4526,0,18,20,45,0,8,8,0,0,141.71011030000003,hong,hong
4527,0,13,46,41,0,1,0,0,0,145.19044159999999,hong,hong
4528,0,0,15,52,33,0,0,0,0,148.29345469999998,hong,hong
4529,0,25,38,35,0,2,0,0,0,131.067611,hong,hong
4530,2,9,28,57,0,3,0,0,0,151.37936259999998,hong,hong
4531,0,0,1,97,0,1,0,0,0,141.9187796,hong,hong
4532,61,18,20,1,0,0,0,0,0,152.9238105,hong,danhong
4533,0,2,33,56,3,0,6,0,0,136.675465,hong,hong
4534,0,0,3,77,2,3,14,0,0,135.0399776,hong,hong
4535,0,1,29,65,0,4,0,0,0,136.26943569999997,hong,hong
4536,0,1,32,39,3,0,26,0,0,144.39121169999999,hong,hong
4537,0,4,25,70,1,0,0,0,0,142.0738341,hong,hong
4538,9,27,17,36,0,10,0,0,0,134.8811012,hong,hong
4539,2,23,21,50,3,1,0,0,0,143.3274723,hong,hong
4540,0,0,6,71,13,0,10,0,0,152.5872986,hong,hong
4541,21,31,27,8,0,4,0,0,9,143.4779217,hong,hong
4542,0,1,31,36,3,0,30,0,0,140.64494209999998,hong,hong
4543,0,0,15,67,3,1,15,0,0,139.0736464,hong,hong
4544,0,7,40,53,0,0,0,0,0,141.71376999999998,hong,hong
4545,0,8,28,62,1,1,0,0,0,159.9390267,hong,hong
4546,0,5,45,50,0,0,0,0,0,170.3850764,hong,hong
4547,2,16,26,56,0,0,0,0,0,157.8071795,hong,hong
4548,0,1,30,61,7,0,1,0,0,152.35759869999998,hong,hong
4549,0,0,10,74,10,0,5,0,0,144.44110869999997,hong,hong
4550,0,0,27,69,3,0,0,0,0,152.5347506,hong,hong
4551,0,12,48,39,0,0,0,0,0,171.0761167,hong,hong
4552,0,1,26,66,7,0,0,0,0,129.0843146,hong,hong
4553,0,4,35,49,1,2,8,0,0,142.59072319999999,hong,hong
4554,1,18,37,42,1,0,0,0,0,136.9498142,hong,hong
4555,0,0,19,70,7,3,0,0,0,138.0236836,hong,hong
4556,0,12,22,50,13,2,0,0,0,133.67453020000002,hong,hong
4557,0,0,21,63,11,2,4,0,0,128.2717215,hong,hong
4558,0,10,33,48,3,3,3,0,0,136.7953814,hong,hong
4559,0,7,42,51,0,0,0,0,0,139.48280469999997,hong,hong
4560,0,0,27,40,11,5,16,0,0,136.0861538,hong,hong
4561,0,0,8,75,2,0,15,0,0,148.634908,hong,hong
4562,0,0,31,55,8,0,6,0,0,155.0658506,hong,hong
4563,1,25,22,38,7,5,2,0,0,146.4605469,hong,hong
4564,0,0,6,79,15,0,0,0,0,133.5443446,hong,hong
4565,0,2,18,75,0,4,0,0,0,138.43005580000002,hong,hong
4566,0,37,28,34,0,0,0,0,0,152.9673969,hong,hong
4567,6,31,45,18,0,0,0,0,0,143.4742972,hong,hong
4568,2,15,50,24,0,0,9,0,0,138.9670812,hong,danhong
4569,26,28,27,17,0,1,0,0,0,174.6554056,hong,hong
4570,15,31,27,27,0,0,0,0,0,170.724307,hong,hong
4571,12,29,29,29,0,2,0,0,0,153.9492135,hong,hong
4572,17,36,23,23,0,1,0,0,0,169.9221123,hong,hong
4573,0,15,46,24,0,1,14,0,0,148.0958603,hong,danhong
4574,7,22,27,42,0,1,0,0,0,150.6428059,hong,hong
4575,0,27,24,34,4,2,8,0,0,134.57723069999997,hong,hong
4576,3,30,40,25,0,1,0,0,0,154.1485841,hong,hong
4577,0,8,42,50,0,0,0,0,0,160.742129,hong,hong
4578,0,3,57,38,0,2,0,0,0,148.9304737,hong,hong
4579,26,17,21,17,0,15,4,0,0,145.0876198,hong,danhong
4580,0,7,40,36,0,1,16,0,0,125.20313090000002,hong,hong
4581,0,1,24,60,1,7,7,0,0,131.7242671,hong,hong
4582,3,27,36,32,0,1,0,0,0,133.2395165,hong,hong
4583,0,15,71,14,0,0,0,0,0,152.9432057,hong,danhong
4584,1,29,53,16,0,1,0,0,0,147.98971369999998,hong,danhong
4585,0,4,48,39,0,2,6,0,0,136.46812409999998,hong,hong
4586,39,32,17,1,0,1,0,0,10,148.0534011,hong,danhong
4587,0,4,47,48,0,1,0,0,0,150.34536369999998,hong,hong
4588,0,13,34,46,0,7,0,0,0,130.8156542,hong,hong
4589,0,1,25,40,0,0,34,0,0,132.4821837,hong,hong
4590,0,1,28,68,3,1,0,0,0,138.9312517,hong,hong
4591,0,1,16,83,0,1,0,0,0,147.7887959,hong,hong
4592,0,1,18,80,0,1,0,0,0,122.93220079999999,hong,hong
4593,1,16,38,38,0,7,0,0,0,135.96838269999998,hong,hong
4594,8,35,28,28,0,1,0,0,0,146.11398469999997,hong,hong
4595,0,4,18,78,0,0,0,0,0,149.7698336,hong,hong
4596,0,3,64,32,0,0,0,0,0,142.2033986,hong,hong
4597,0,13,47,40,0,0,0,0,0,155.75682519999998,hong,hong
4598,1,8,46,44,0,1,0,0,0,136.9430267,hong,hong
4599,0,8,60,32,0,0,0,0,0,152.7101118,hong,hong
4600,0,2,35,61,0,1,0,0,0,144.9675436,hong,hong
4601,0,5,42,50,0,0,2,0,0,142.1565008,hong,hong
4602,0,8,55,32,0,4,0,0,0,136.05288269999997,hong,hong
4603,0,1,16,68,14,0,0,0,0,139.27442250000001,hong,hong
4604,0,0,5,85,9,0,0,0,0,133.8297487,hong,hong
4605,0,12,59,26,0,2,0,0,0,143.43744180000002,hong,hong
4606,0,39,34,25,0,2,0,0,0,146.7779641,hong,hong
4607,0,40,30,27,0,2,0,0,0,134.02635,hong,hong
4608,0,0,16,48,25,2,9,0,0,129.0443737,hong,hong
4609,1,30,31,35,0,2,0,0,0,138.5141181,hong,hong
4610,8,35,38,18,0,0,0,0,0,150.4538148,hong,hong
4611,24,24,32,19,0,0,0,0,0,166.44777140000002,hong,hong
4612,0,4,32,53,3,0,8,0,0,143.6641438,hong,hong
4613,1,22,34,38,0,4,1,0,0,140.2212492,hong,hong
4614,10,38,26,3,0,23,0,0,0,85.0457464,hong,danhong
4615,0,2,52,31,0,0,14,0,0,178.29353930000002,hong,danhong
4616,10,14,41,34,0,0,0,0,0,177.66273869999998,hong,hong
4617,3,36,48,8,0,5,0,0,0,134.048008,hong,danhong
4618,41,40,19,0,0,0,0,0,0,162.6983415,hong,danhong
4619,25,21,22,12,0,0,19,0,0,147.1953931,hong,danhong
4620,25,43,28,4,0,1,0,0,0,167.986054,hong,danhong
4621,21,27,25,13,0,13,0,0,0,139.7949622,hong,hong
4622,0,0,5,35,0,0,60,0,0,135.7900739,hong,hong
4623,0,8,38,43,0,0,11,0,0,140.59915759999998,hong,hong
4624,0,2,52,47,0,0,0,0,0,172.32984150000001,hong,hong
4625,49,31,15,3,0,0,0,0,3,168.3316841,hong,danhong
4626,0,3,22,60,0,15,0,0,0,97.74239887,hong,hong
4627,0,0,6,72,0,7,15,0,0,129.5914424,hong,hong
4628,17,37,26,8,0,2,0,1,8,184.587348,hong,hong
4629,7,8,44,37,0,3,1,0,0,168.5623052,hong,hong
4630,0,2,43,29,0,1,25,0,0,111.02662269999999,hong,danhong
4631,63,23,4,0,0,9,0,0,1,130.5840853,hong,danhong
4632,4,29,47,20,0,0,0,0,0,175.6778543,hong,hong
4633,0,12,33,54,0,0,0,0,0,125.3989747,hong,hong
4634,1,23,25,50,1,1,0,0,0,121.03832369999999,hong,hong
4635,18,27,28,18,0,0,0,3,5,147.8681631,hong,hong
4636,42,40,15,3,0,0,0,0,0,184.122618,hong,danhong
4637,0,8,54,28,0,0,11,0,0,155.5287064,hong,danhong
4638,0,43,24,32,1,0,0,0,0,141.9988634,hong,hong
4639,0,0,9,68,0,2,20,0,0,157.03290769999998,hong,hong
4640,0,0,1,39,0,0,60,0,0,142.1767136,hong,hong
4641,0,1,20,77,1,1,0,0,0,172.2945414,hong,hong
4642,58,11,0,1,0,3,0,0,26,101.3961403,hong,danhong
4643,0,0,1,91,1,3,4,0,0,115.8562487,hong,hong
4644,0,13,64,23,0,0,0,0,0,182.3465087,hong,hong
4645,0,0,29,58,4,1,7,0,0,182.06970149999998,hong,hong
4646,3,8,27,55,4,1,2,0,0,181.0252957,hong,hong
4647,0,2,23,66,7,2,1,0,0,171.3738408,hong,hong
4648,13,36,21,18,0,9,0,0,2,136.2209928,hong,hong
4649,0,18,63,17,0,1,1,0,0,126.61337990000001,hong,danhong
4650,0,0,33,58,6,0,3,0,0,177.3441681,hong,hong
4651,30,43,18,5,0,4,0,0,0,152.3900505,hong,danhong
4652,5,37,36,20,0,2,0,0,0,136.5634154,hong,hong
4653,31,34,11,5,0,0,0,0,18,186.4034625,hong,hong
4654,33,25,9,21,12,1,0,0,0,142.3355993,hong,hong
4655,0,14,32,49,1,1,4,0,0,159.0109238,hong,hong
4656,0,2,21,75,0,2,0,0,0,125.54363329999998,hong,hong
4657,0,18,45,31,0,5,0,0,0,117.4905492,hong,hong
4658,4,42,41,9,0,0,0,1,3,158.09030149999998,hong,danhong
4659,62,29,8,0,0,2,0,0,0,142.35508149999998,hong,danhong
4660,0,9,39,47,1,2,1,0,0,147.9624435,hong,hong
4661,50,38,8,1,0,3,0,0,0,160.4220966,hong,danhong
4662,34,20,16,10,0,18,0,0,1,99.79650456,hong,hong
4663,0,0,7,37,0,0,57,0,0,120.8615761,hong,hong
4664,21,48,21,6,0,4,1,0,0,152.7376971,hong,danhong
4665,0,3,48,44,0,5,0,0,0,120.4028014,hong,hong
4666,54,20,7,0,0,7,0,0,13,163.2302731,hong,danhong
4667,18,29,40,12,0,1,1,0,0,138.340236,hong,danhong
4668,0,23,64,11,0,1,0,0,0,139.6376765,hong,danhong
4669,1,14,40,42,0,2,1,0,0,115.2534236,hong,hong
4670,0,0,33,62,0,5,0,0,0,150.1269451,hong,hong
4671,14,24,49,5,0,8,1,0,0,189.6328687,hong,danhong
4672,1,8,35,50,0,1,5,0,0,192.45428280000002,hong,hong
4673,0,1,35,53,0,11,0,0,0,123.7399334,hong,hong
4674,5,14,18,9,0,31,22,0,0,102.31771979999999,hong,danhong
4675,8,9,41,38,0,4,0,0,0,162.68850659999998,hong,hong
4676,2,16,21,57,1,3,0,0,0,128.55603670000002,hong,hong
4677,24,17,40,9,0,9,0,0,0,127.48142450000002,hong,hong
4678,0,0,0,0,22,0,78,0,0,113.35455420000001,hong,hong
4679,33,41,22,0,0,4,0,0,0,155.2194601,hong,danhong
4680,7,35,34,22,0,2,0,0,0,147.4068796,hong,hong
4681,31,54,11,0,0,4,0,0,1,115.5142568,hong,danhong
4682,0,5,56,33,0,2,3,0,0,178.40192119999998,hong,danhong
4683,7,11,44,35,1,1,0,0,0,158.28417530000002,hong,hong
4684,0,0,1,45,1,0,53,0,0,146.6682031,hong,hong
4685,0,0,29,53,5,3,10,0,0,165.28498359999998,hong,hong
4686,9,23,35,28,0,4,0,0,0,165.4414284,hong,hong
4687,0,2,48,50,0,0,0,0,0,191.77193390000002,hong,hong
4688,5,24,30,28,0,4,0,3,5,162.94962040000001,hong,hong
4689,19,47,32,1,0,1,1,0,0,150.7750214,hong,danhong
4690,0,39,43,8,0,8,2,0,0,130.1958381,hong,danhong
4691,41,36,18,1,0,1,0,0,3,165.0787691,hong,danhong
4692,32,33,20,4,0,9,2,0,0,114.1320531,hong,danhong
4693,11,30,38,11,0,4,0,0,5,154.87810280000002,hong,danhong
4694,2,25,44,28,0,1,0,0,0,129.1036883,hong,hong
4695,0,4,31,60,0,5,1,0,0,131.6352666,hong,hong
4696,27,31,22,15,0,3,1,0,0,153.169965,hong,hong
4697,0,0,6,66,3,1,24,0,0,155.1528387,hong,hong
4698,50,25,7,1,0,17,0,0,0,142.1935202,hong,danhong
4699,0,25,31,36,0,3,6,0,0,84.89040899,hong,hong
4700,4,35,42,8,0,11,0,0,0,111.36706699999999,hong,danhong
4701,0,1,24,73,1,0,1,0,0,142.88249019999998,hong,hong
4702,0,1,19,56,0,3,21,0,0,129.5117912,hong,hong
4703,8,23,31,36,0,2,0,0,0,161.5300572,hong,hong
4704,18,31,32,8,0,11,0,0,0,136.7384271,hong,hong
4705,68,11,1,0,0,20,0,0,0,118.7295855,hong,danhong
4706,0,10,49,14,0,26,0,0,0,88.6728104,hong,danhong
4707,31,40,23,0,0,0,0,0,5,133.1231808,hong,danhong
4708,49,27,11,8,0,3,0,0,3,126.62569040000001,hong,danhong
4709,0,2,48,49,0,1,0,0,0,147.6315073,hong,hong
4710,22,49,26,0,0,0,0,0,2,169.924498,hong,danhong
4711,3,17,28,49,0,3,0,0,0,142.4416743,hong,hong
4712,0,7,48,42,0,3,0,0,0,119.0897898,hong,hong
4713,1,6,53,13,0,13,15,0,0,106.34325770000001,hong,danhong
4714,28,21,23,15,0,9,3,0,0,126.2211,hong,danhong
4715,15,36,28,13,0,8,0,0,0,137.2849108,hong,hong
4716,11,31,24,16,0,6,13,0,0,127.95038429999998,hong,danhong
4717,0,0,17,80,0,0,2,0,0,174.02258909999998,hong,hong
4718,1,19,65,6,0,9,1,0,0,161.73768069999997,hong,danhong
4719,0,8,45,34,0,3,9,0,0,128.3897251,hong,hong
4720,0,25,46,23,0,6,0,0,0,147.8133258,hong,hong
4721,0,12,56,23,0,5,4,0,0,150.12379769999998,hong,danhong
4722,26,50,11,2,0,0,10,0,0,158.3088182,hong,danhong
4723,0,6,45,45,0,0,3,0,0,203.2784207,hong,hong
4724,26,38,13,4,0,18,0,0,0,105.5882649,hong,danhong
4725,36,35,13,1,0,15,1,0,0,136.3146515,hong,danhong
4726,0,0,0,15,0,0,84,0,0,151.47987419999998,hong,hong
4727,0,27,26,41,0,6,0,0,0,138.4381771,hong,hong
4728,12,23,44,6,0,0,14,0,0,139.3063534,hong,danhong
4729,0,14,65,19,0,2,0,0,0,171.4661825,hong,hong
4730,18,46,33,2,0,0,0,0,1,140.11836780000002,hong,danhong
4731,10,36,50,1,0,4,0,0,0,176.49874580000002,hong,danhong
4732,0,40,53,1,0,7,0,0,0,120.65186010000001,hong,danhong
4733,70,28,2,0,0,0,0,0,0,165.17806480000002,hong,danhong
4734,29,40,13,12,0,6,0,0,0,164.885013,hong,hong
4735,1,19,37,43,0,0,0,0,0,165.65595190000002,hong,hong
4736,2,36,50,11,0,0,0,0,0,181.3715753,hong,danhong
4737,0,0,36,54,0,9,0,0,0,120.7154237,hong,hong
4738,5,48,38,8,0,1,0,0,0,178.73764509999998,hong,danhong
4739,12,28,46,12,0,2,0,0,0,131.2342719,hong,danhong
4740,4,18,31,0,0,41,6,0,0,97.80722644,hong,danhong
4741,0,7,76,17,0,0,0,0,0,123.56965600000001,hong,danhong
4742,3,4,44,48,0,0,2,0,0,198.38628500000002,hong,hong
4743,29,27,20,21,0,3,0,0,0,146.61755569999997,hong,hong
4744,0,5,51,38,0,2,5,0,0,164.66734309999998,hong,hong
4745,0,7,65,28,0,0,0,0,0,174.573487,hong,hong
4746,40,34,22,3,0,0,0,0,0,166.2488244,hong,danhong
4747,0,4,71,20,0,4,0,0,0,174.84599690000002,hong,danhong
4748,1,5,26,53,1,15,0,0,0,109.4542519,hong,hong
4749,3,22,33,43,0,0,0,0,0,172.4583679,hong,hong
4750,69,29,2,0,0,0,0,0,0,154.72401159999998,hong,danhong
4751,0,0,8,53,0,8,31,0,0,116.08743170000001,hong,hong
4752,0,15,54,20,0,4,6,0,0,131.9879482,hong,danhong
4753,23,21,19,18,0,12,0,0,7,131.30609280000002,hong,hong
4754,33,43,18,0,0,5,0,0,1,127.17514440000001,hong,danhong
4755,25,16,41,12,0,5,1,0,0,156.41558380000004,hong,danhong
4756,1,1,37,38,3,2,18,0,0,161.5943138,hong,hong
4757,19,38,36,4,0,1,2,0,0,186.36722980000002,hong,danhong
4758,1,11,76,12,0,0,0,0,0,173.98368330000002,hong,danhong
4759,0,3,37,57,0,1,2,0,0,178.1391931,hong,hong
4760,3,52,43,2,0,0,0,0,0,190.22468500000002,hong,danhong
4761,17,47,30,5,0,0,1,0,0,178.0226044,hong,danhong
4762,0,0,43,48,0,5,4,0,0,162.1236666,hong,hong
4763,0,0,22,69,0,9,0,0,0,143.6575185,hong,hong
4764,0,14,76,10,0,0,0,0,0,142.0806692,hong,danhong
4765,0,21,44,15,0,1,18,0,0,122.587825,hong,danhong
4766,22,41,24,12,0,1,0,0,0,155.07394490000001,hong,hong
4767,0,0,69,28,0,3,0,0,0,156.1831469,hong,hong
4768,0,0,16,44,1,2,37,0,0,116.8143388,hong,hong
4769,7,24,44,24,0,0,1,0,0,176.5575339,hong,hong
4770,7,37,41,10,0,5,0,0,0,120.9229987,hong,danhong
4771,0,0,20,78,0,1,0,0,0,162.61728480000002,hong,hong
4772,0,2,69,29,0,0,1,0,0,192.1781683,hong,hong
4773,0,1,53,44,0,2,0,0,0,185.96079369999998,hong,hong
4774,0,0,0,73,0,2,25,0,0,122.1303413,hong,hong
4775,0,0,43,41,0,2,14,0,0,177.83309580000002,hong,hong
4776,0,0,7,63,0,2,28,0,0,119.54941509999999,hong,hong
4777,0,20,54,25,0,0,1,0,0,154.5135419,hong,hong
4778,0,0,39,52,0,6,2,0,0,164.84511840000002,hong,hong
4779,0,0,0,93,0,7,0,0,0,113.98832820000001,hong,jiang
4780,8,14,49,27,0,1,0,0,0,172.8225145,hong,hong
4781,0,0,2,60,0,1,38,0,0,145.8393258,hong,hong
4782,40,28,22,7,0,2,0,0,0,159.0868842,hong,danhong
4783,12,20,38,25,0,5,0,0,0,151.534166,hong,hong
4784,0,1,62,35,0,2,1,0,0,169.53832930000002,hong,hong
4785,0,6,58,31,0,5,0,0,0,162.69217619999998,hong,hong
4786,0,2,57,33,0,2,7,0,0,189.88586130000002,hong,danhong
4787,0,0,18,63,0,3,17,0,0,137.0979294,hong,hong
4788,0,26,29,45,0,1,0,0,0,129.4298453,hong,hong
4789,24,34,28,2,0,12,0,0,0,144.1177052,hong,danhong
4790,0,0,13,78,0,6,3,0,0,122.64919029999999,hong,hong
4791,5,52,34,2,0,8,0,0,0,164.87653459999999,hong,danhong
4792,0,38,46,13,0,2,0,0,0,156.1433166,hong,danhong
4793,10,26,27,36,0,0,0,0,0,131.3064139,hong,hong
4794,0,1,64,30,0,4,0,0,0,159.8079177,hong,hong
4795,5,9,15,69,1,0,1,0,0,167.425,hong,hong
4796,0,0,32,38,0,0,30,0,0,182.2680349,hong,hong
4797,8,22,28,24,0,7,0,3,8,105.950748,hong,hong
4798,0,20,40,33,0,0,7,0,0,125.0187719,hong,hong
4799,0,0,15,51,0,10,24,0,0,156.1742882,hong,hong
4800,8,30,27,34,0,0,0,0,0,132.82618689999998,hong,hong
4801,29,36,28,4,0,3,0,0,0,147.7305582,hong,danhong
4802,68,25,3,0,0,3,0,0,0,130.0970777,hong,danhong
4803,2,29,42,10,0,17,0,0,0,102.942456,hong,danhong
4804,0,0,56,42,0,1,1,0,0,174.4933576,hong,hong
4805,9,29,41,15,0,6,0,0,0,134.4523596,hong,danhong
4806,13,27,27,22,0,9,0,0,1,131.0409718,hong,hong
4807,1,39,39,16,0,5,0,0,0,105.67713140000001,hong,danhong
4808,1,19,37,38,0,6,0,0,0,159.889116,hong,hong
4809,0,0,3,89,0,5,3,0,0,103.0938452,hong,hong
4810,0,0,43,49,0,3,5,0,0,139.2114388,hong,hong
4811,0,20,51,23,0,2,4,0,0,172.2469186,hong,danhong
4812,12,25,26,6,0,31,0,0,0,125.2909983,hong,danhong
4813,3,18,47,25,0,2,5,0,0,147.44047340000003,hong,danhong
4814,0,0,22,73,0,5,0,0,0,155.8415317,hong,hong
4815,0,0,6,34,0,1,59,0,0,153.93332790000002,hong,hong
4816,19,43,30,7,0,0,1,0,0,155.7498469,hong,danhong
4817,1,22,56,10,0,1,10,0,0,181.80467190000002,hong,danhong
4818,21,47,30,1,0,0,0,0,0,172.40332709999998,hong,danhong
4819,0,0,13,50,0,0,37,0,0,112.68566580000001,hong,hong
4820,0,0,54,41,0,4,0,0,0,137.8576387,hong,hong
4821,5,32,36,18,0,8,0,0,0,166.1489386,hong,hong
4822,1,24,57,16,0,2,0,0,0,135.41020690000002,hong,danhong
4823,40,34,17,4,0,2,0,0,3,118.38994380000001,hong,danhong
4824,0,1,21,72,0,1,5,0,0,154.3537274,hong,hong
4825,19,16,24,35,0,3,0,0,3,178.1435063,hong,hong
4826,0,8,56,35,0,2,0,0,0,154.0229003,hong,hong
4827,1,25,35,25,0,13,1,0,0,126.096373,hong,hong
4828,0,1,23,57,8,0,11,0,0,153.22153730000002,hong,hong
4829,0,19,41,38,0,1,0,0,0,143.51263889999998,hong,hong
4830,28,31,17,6,0,17,0,0,0,115.8554713,hong,danhong
4831,7,18,30,38,0,7,0,0,0,138.7616934,hong,hong
4832,7,42,36,12,0,3,0,0,0,160.140625,hong,danhong
4833,0,14,49,34,0,0,4,0,0,177.1050539,hong,hong
4834,0,4,54,33,0,6,3,0,0,169.7919225,hong,hong
4835,29,35,20,9,0,6,0,0,0,153.42035269999997,hong,hong
4836,38,25,19,10,0,8,0,0,0,206.9612812,hong,danhong
4837,8,8,12,30,0,22,19,0,0,118.0892966,hong,hong
4838,3,26,38,27,0,0,7,0,0,160.7913383,hong,danhong
4839,47,42,11,0,0,0,0,0,0,119.67600060000001,hong,danhong
4840,28,41,26,4,0,1,0,0,0,163.23249730000003,hong,danhong
4841,0,3,30,62,1,4,0,0,0,127.99963659999999,hong,hong
4842,23,26,22,18,1,7,0,0,3,134.17962450000002,hong,hong
4843,0,0,8,5,0,0,87,0,0,89.03542323,hong,danhong
4844,8,19,33,20,0,3,16,0,0,97.59886719,hong,danhong
4845,1,21,35,30,0,3,10,0,0,110.22861200000001,hong,hong
4846,24,25,30,20,0,0,0,0,0,157.86164680000002,hong,hong
4847,12,28,21,31,0,9,0,0,0,93.24261579,hong,hong
4848,29,45,19,6,0,1,0,0,0,169.2279622,hong,danhong
4849,8,30,34,23,0,6,0,0,0,136.4700882,hong,hong
4850,20,13,12,16,0,28,12,0,0,109.67855549999999,hong,danhong
4851,12,30,30,16,0,1,11,0,0,109.32910259999998,hong,danhong
4852,3,12,24,31,0,14,16,0,0,98.57831354,hong,hong
4853,18,13,14,4,0,50,1,0,0,93.62479434,hong,danhong
4854,32,15,10,5,0,39,0,0,0,106.1432744,hong,danhong
4855,2,37,27,17,0,11,5,0,0,97.14434005,hong,danhong
4856,4,16,9,11,0,52,7,0,0,72.09625185,hong,jiang
4857,0,0,7,34,2,19,37,0,0,121.4960636,hong,hong
4858,0,17,19,38,0,26,1,0,0,100.3231562,hong,hong
4859,1,13,49,34,0,1,1,0,0,133.8289408,hong,hong
4860,1,14,27,55,0,3,0,0,0,130.0726693,hong,hong
4861,24,32,27,15,0,1,0,0,0,131.58687220000002,hong,hong
4862,0,14,32,50,0,5,0,0,0,126.0425873,hong,hong
4863,1,34,27,17,0,8,13,0,0,107.87142990000001,hong,danhong
4864,40,36,21,1,0,2,0,0,0,146.2056295,hong,danhong
4865,0,6,34,44,0,6,9,0,0,98.99523406,hong,hong
4866,49,31,15,2,0,3,0,0,0,152.4266084,hong,danhong
4867,4,20,32,37,0,5,3,0,0,107.57331059999999,hong,hong
4868,11,27,45,6,0,8,4,0,0,101.6134888,hong,danhong
4869,0,18,29,45,0,5,3,0,0,94.55219559,hong,hong
4870,1,4,30,60,0,2,4,0,0,105.97300520000002,hong,hong
4871,17,20,32,19,0,11,0,0,0,116.83910139999999,hong,hong
4872,0,4,26,43,0,1,26,0,0,123.9051676,hong,hong
4873,0,0,0,1,2,0,97,0,0,92.51749102,hong,hong
4874,39,27,21,9,0,4,0,0,0,112.7581342,hong,danhong
4875,21,33,38,3,0,5,0,0,0,93.76183306,hong,danhong
4876,0,12,30,34,0,11,13,0,0,90.32006864,hong,hong
4877,7,17,36,30,0,10,0,0,0,151.87340580000003,hong,hong
4878,0,13,26,24,0,6,31,0,0,112.10927269999999,hong,danhong
4879,12,37,32,11,0,6,2,0,0,111.4311683,hong,danhong
4880,43,30,18,4,0,5,0,0,0,110.3898498,hong,danhong
4881,52,32,12,1,0,3,0,0,0,116.00410649999999,hong,danhong
4882,0,6,39,34,0,6,15,0,0,86.59227112,hong,hong
4883,12,29,12,18,0,25,3,0,0,91.66455068,hong,hong
4884,32,17,13,2,0,36,0,0,0,95.97342283,hong,danhong
4885,0,2,22,53,0,22,1,0,0,76.39395181,hong,hong
4886,2,20,14,2,0,54,8,0,0,76.52412342,hong,danhong
4887,7,39,33,16,0,1,5,0,0,131.5393793,hong,danhong
4888,16,34,33,14,0,0,3,0,0,112.17872009999999,hong,danhong
4889,0,2,21,11,0,1,66,0,0,94.5717811,hong,danhong
4890,0,0,0,24,0,0,76,0,0,106.9917523,hong,hong
4891,2,33,27,28,0,9,1,0,0,95.65995007,hong,hong
4892,0,21,29,30,0,5,15,0,0,128.8154717,hong,hong
4893,12,43,42,3,0,0,0,0,0,166.89235490000002,hong,danhong
4894,20,39,29,8,0,4,0,0,0,139.3834988,hong,danhong
4895,3,9,34,24,0,2,27,0,0,122.87746680000001,hong,danhong
4896,24,25,27,12,0,1,12,0,0,145.05916919999999,hong,danhong
